movie_id,title,overview,genres,keywords,cast
7978,The Wolfman,"Lawrence Talbot, an American man on a visit to Victorian London to make amends with his estranged father, gets bitten by a werewolf and, after a moonlight transformation, leaves him with a savage hunger for flesh.","['Drama', 'Horror', 'Thriller']","['father son relationship', 'victorian england', 'remake', 'rural setting', 'werewolf']","['Benicio del Toro', 'Anthony Hopkins', 'Emily Blunt']"
5559,Bee Movie,"Barry B. Benson, a bee who has just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey, and subsequently decides to sue us.","['Family', 'Animation', 'Adventure', 'Comedy']","['factory worker', 'tennis', 'flower', 'florist', 'flower shop', 'pilot', 'college', 'airplane', 'beehive', 'court', 'aftercreditsstinger']","['Jerry Seinfeld', 'Renée Zellweger', 'Jim Cummings']"
49444,Kung Fu Panda 2,"Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.","['Animation', 'Family']","['martial arts', 'hope', 'fleet', 'panda', 'mission', 'woman director']","['Jack Black', 'Angelina Jolie', 'Dustin Hoffman']"
10196,The Last Airbender,"The story follows the adventures of Aang, a young successor to a long line of Avatars, who must put his childhood ways aside and stop the Fire Nation from enslaving the Water, Earth and Air nations.","['Action', 'Adventure', 'Family', 'Fantasy']","['fire', 'ice', 'war ship', 'prince', 'kingdom', 'water', 'village', 'arrest', 'remake', 'attack', 'avatar', 'air', 'spirit', 'world', 'domination', 'cheering']","['Noah Ringer', 'Nicola Peltz', 'Jackson Rathbone']"
956,Mission: Impossible III,"Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.","['Adventure', 'Action', 'Thriller']","['berlin', 'cia', 'vatican', 'white house', 'secret identity', 'secret', 'explosive', 'mobile phone', 'map', 'traitor', 'mask', 'honeymoon', 'shanghai', 'pretended murder', 'secret mission', 'letter', 'funeral', 'covered investigation', 'to shoot dead', 'secret agent', 'video', 'stamp', 'hard drive', 'e-mail', 'decipherment', 'suitcase', 'computer', 'revenge', 'murder', 'mission', 'hospital', 'duel', 'disguise', 'celebration', 'good and bad', 'research laboratory', 'blast']","['Tom Cruise', 'Philip Seymour Hoffman', 'Ving Rhames']"
117251,White House Down,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service of protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.","['Action', 'Drama', 'Thriller']","['usa president', 'conspiracy', 'secret service', 'the white house']","['Channing Tatum', 'Jamie Foxx', 'Joey King']"
50321,Mars Needs Moms,"When Martians suddenly abduct his mom, mischievous Milo rushes to the rescue and discovers why all moms are so special.","['Adventure', 'Animation', 'Family']","['boy', 'alien', 'rescue', 'martian', 'alien abduction', 'alien invasion', ""based on children's book"", 'duringcreditsstinger']","['Seth Green', 'Joan Cusack', 'Dan Fogler']"
11619,Flushed Away,"London high-society mouse, Roddy is flushed down the toilet by Sid, a common sewer rat. Hang on for a madcap adventure deep in the sewer bowels of Ratropolis, where Roddy meets the resourceful Rita, the rodent-hating Toad and his faithful thugs, Spike and Whitey.","['Adventure', 'Animation', 'Comedy', 'Family']","['london england', 'underworld', 'return', 'ship', 'frog', 'girlfriend', 'rubin']","['Hugh Jackman', 'Kate Winslet', 'Ian McKellen']"
266647,Pan,"Living a bleak existence at a London orphanage, 12-year-old Peter finds himself whisked away to the fantastical world of Neverland. Adventure awaits as he meets new friend James Hook and the warrior Tiger Lily. They must band together to save Neverland from the ruthless pirate Blackbeard. Along the way, the rebellious and mischievous boy discovers his true destiny, becoming the hero forever known as Peter Pan.","['Adventure', 'Family', 'Fantasy']","['flying', 'magic', 'fairy tale', 'peter pan', 'mermaid', 'pirate', 'fantasy world']","['Levi Miller', 'Garrett Hedlund', 'Hugh Jackman']"
82703,Mr. Peabody & Sherman,"A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-travel machine is stolen and moments in history begin to be changed.","['Animation', 'Adventure', 'Family']","['father son relationship', 'egypt', 'intelligence', 'adoption', 'time travel', 'boy', 'child prodigy', 'friendship', 'growing up', 'children', 'talking animal', 'talking dog', 'dog', 'first love', 'ancient egypt', 'time traveler', 'duringcreditsstinger', 'new school', 'george washington', 'gags', 'trouble', 'time paradox', 'prodigy']","['Ty Burrell', 'Max Charles', 'Ariel Winter']"
652,Troy,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnom to help him get her back. Agamemnon sees this as an opportunity for power. So they set off with 1,000 ships holding 50,000 Greeks to Troy. With the help of Achilles, the Greeks are able to fight the never before defeated Trojans.","['Adventure', 'Drama', 'War']","['brother brother relationship', 'adultery', 'mythology', 'beauty', 'trojan war', 'bravery', 'wall', 'fraud', 'hostility', 'epic', 'sword fight', 'battlefield', 'ancient world', 'pyre', 'ancient greece', 'trojan horse', 'trojan', 'bronze age', 'sparta greece', 'helen of troy', ""homer's iliad""]","['Brad Pitt', 'Orlando Bloom', 'Eric Bana']"
80321,Madagascar 3: Europe's Most Wanted,"Alex, Marty, Gloria and Melman are still trying to get back to the Big Apple and their beloved Central Park zoo, but first they need to find the penguins. When they travel to Monte Carlo, they attract the attention of Animal Control after gate crashing a party and are joined by the penguins, King Julian and Co., and the monkeys. How do a lion, zebra, hippo, giraffe, four penguins, two monkeys, three lemurs travel through Europe without attracting attention and get back to New York? They join a traveling circus. Their attempts to get back to New York are consistently hampered by the Captain of Animal Control who wants to make Alex part of her collection. Once they make it back to New York Marty, Alex, Gloria and Melman realize that they want to be part of the traveling circus.","['Animation', 'Family']","['madagascar', '3d']","['Ben Stiller', 'Sacha Baron Cohen', 'David Schwimmer']"
36669,Die Another Day,"Bond takes on a North Korean leader who undergoes DNA replacement procedures that allow him to assume different identities. American agent, Jinx Johnson assists Bond in his attempt to thwart the villain's plans to exploit a satellite that is powered by solar energy.","['Adventure', 'Action', 'Thriller']","['laser', 'british secret service', 'secret service agent', 'space based weapon']","['Pierce Brosnan', 'Halle Berry', 'Rosamund Pike']"
43074,Ghostbusters,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.","['Action', 'Fantasy', 'Comedy']","['female friendship', 'ghost hunting', 'reboot', 'ghost']","['Melissa McCarthy', 'Kristen Wiig', 'Kate McKinnon']"
95,Armageddon,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.","['Action', 'Thriller', 'Science Fiction', 'Adventure']","['saving the world', 'paris', 'moon', 'cataclysm', 'asteroid', 'self sacrifice', 'nasa', 'space marine', 'loss of father', 'daughter', 'space', 'wedding', 'astronaut', 'eiffel tower paris', 'duringcreditsstinger', 'disaster movie', 'space centre']","['Bruce Willis', 'Billy Bob Thornton', 'Ben Affleck']"
608,Men in Black II,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction.","['Action', 'Adventure', 'Comedy', 'Science Fiction']","['saving the world', 'secret identity', 'sun glasses', 'undercover', 'space marine', 'illegal immigration', 'deportation', 'new identity', 'flying saucer', 'light', 'firearm', 'alien', 'fictional government agency']","['Tommy Lee Jones', 'Will Smith', 'Rip Torn']"
2310,Beowulf,"6th-century Scandinavian warrior, Beowulf embarks on a mission to slay the manlike ogre Grendel, a descendant of Cain.","['Adventure', 'Action', 'Animation']","['denmark', 'nordic mythology', 'lie', 'pride and vanity', 'folk hero', 'human weakness', 'viking', 'alienation', 'festival hall', 'sin', 'royalty', 'curse', 'battle', 'ancient world', 'adult animation', 'motion capture']","['Ray Winstone', 'Angelina Jolie', 'Anthony Hopkins']"
140300,Kung Fu Panda 3,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.","['Action', 'Adventure', 'Animation', 'Comedy', 'Family']","['china', 'martial arts', 'kung fu', 'village', 'panda', 'sequel', 'talking animal', 'anthropomorphism', 'dragon', 'ancient china', 'wuxia', 'woman director']","['Jack Black', 'Bryan Cranston', 'Dustin Hoffman']"
56292,Mission: Impossible - Ghost Protocol,"In the 4th installment of the Mission Impossible series, Ethan Hunt (Cruise) and his team are racing against time to track down a dangerous terrorist named Hendricks (Nyqvist), who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster.","['Action', 'Thriller', 'Adventure']","['fight', 'sequel', 'mission', 'explosion', 'broken arm', 'imax', 'nuclear threat']","['Tom Cruise', 'Jeremy Renner', 'Simon Pegg']"
